オノマトペ,すやすや
オノマトペ,うとうと
オノマトペ,ぐっすり
オノマトペ,ムクムク
オノマトペ,のそのそ
オノマトペ,テクテク
オノマトペ,タッタッタッ
オノマトペ,スタスタ
オノマトペ,ヨタヨタ
オノマトペ,フラフラ
オノマトペ,クラクラ
オノマトペ,ムカムカ
オノマトペ,イライラ
オノマトペ,カリカリ（怒り）
オノマトペ,プンプン
オノマトペ,カンカン
オノマトペ,しくしく
オノマトペ,メソメソ
オノマトペ,おいおい（泣き声）
オノマトペ,ギャーギャー
オノマトペ,ウキウキ
オノマトペ,そわそわ
オノマトペ,いそいそ
オノマトペ,ウズウズ
オノマトペ,ぴょんぴょん
オノマトペ,ゴロゴロ
オノマトペ,ダラダラ
オノマトペ,テキパキ
オノマトペ,キビキビ
オノマトペ,シャキッと
